Potencial (V),Paciente J (1),Paciente J (2),Paciente J (3),Paciente K (1),Paciente K (2),Paciente K (3),Paciente L (1),Paciente L (2),Paciente L (3),Paciente M (1),Paciente M (2),Paciente M (3),Paciente N (1),Paciente N (2),Paciente N (3),Paciente O (1),Paciente O (2),Paciente O (3),Paciente P (1),Paciente P (2),Paciente P (3),Paciente Q (1),Paciente Q (2),Paciente Q (3),Paciente R (1),Paciente R (2),Paciente S (1),Paciente S (2),Paciente S (3)
"0,204065799713135","99,7859001159668","83,7481498718262","91,885781288147","82,2356224060059","83,716893196106","84,6231698989868","83,4731578826904","78,9918422698975","85,2481842041016","83,2356452941895","75,9792804718018","81,9668769836426","97,7546215057373","94,3920612335205","91,3857698440552","89,0544891357422","91,5420293807983","92,1920299530029","91,7795181274414","88,1357192993164","81,0106039047241","86,9107007980347","71,9979763031006","71,6042280197144","90,0857448577881","77,1105527877808","101,967191696167","82,2418928146362","81,8543672561646"
"0,206065654754639","100,417160987854","84,3231678009033","92,6107883453369","82,923150062561","84,3981742858887","85,3919267654419","84,0543985366821","79,4793367385864","85,9419345855713","83,716893196106","76,4605522155762","82,3731422424316","98,2171297073364","95,0795888900757","92,0920372009277","89,7732496261597","92,4795389175415","93,0295467376709","92,4482822418213","88,716983795166","81,7731142044067","87,5669717788696","72,54798412323","72,0667362213135","90,6482696533203","77,6793003082275","102,717185020447","82,7293872833252","82,335638999939"
"0,208065509796143","101,017165184021","84,8169088363647","93,2295560836792","83,41064453125","85,0294351577759","85,9169483184814","84,4981670379639","79,8356056213379","86,4669561386108","84,0794086456299","76,7730474472046","82,6043844223022","98,504638671875","95,529580116272","92,7983045578003","90,2607440948486","93,2920455932617","93,617057800293","93,017053604126","89,6044969558716","82,3231220245361","88,0607128143311","72,8979825973511","72,4604845046997","90,9420251846314","78,216814994812","103,435945510864","83,0731391906738","82,7293872833252"
"0,210065841674805","101,473426818848","85,3419303894043","93,8545703887939","84,010648727417","85,6419324874878","86,6044521331787","84,9419116973877","80,2731037139893","87,110710144043","84,3919038772583","77,1667957305908","82,9543828964233","98,798394203186","96,0170984268189","93,3983087539673","90,8295154571533","94,1108226776123","94,3108081817627","93,5858011245728","90,5670166015625","82,9293966293335","88,5732173919678","73,2542514801025","72,841739654541","91,34202003479","78,6855697631836","104,185962677002","83,5106611251831","83,1731557846069"
"0,212065696716309","101,904678344727","85,7231855392456","94,3608283996582","84,5106601715088","86,1669301986694","87,1857166290283","85,3044271469116","80,660605430603","87,6419544219971","84,6606731414795","77,4918079376221","83,1231355667114","99,0608930587769","96,4421033859253","93,9670562744141","91,4357662200928","94,8920726776123","94,9108362197876","94,1420555114746","91,3670301437378","83,5793972015381","89,0357255935669","73,5605001449585","73,0979919433594","91,6607856750488","79,1730880737305","104,748487472534","83,8044166564941","83,523154258728"
"0,214065551757812","102,248430252075","86,1294507980347","94,929575920105","85,0044250488281","86,7169380187988","87,6794576644897","85,5794429779053","80,9481143951416","88,0857229232788","85,0231647491455","77,7480602264404","83,3731412887573","99,2609024047852","96,8108654022217","94,5358276367188","91,9482707977295","95,6108331680298","95,4170942306519","94,6420669555664","92,0232772827148","84,1106653213501","89,4107341766357","73,8917589187622","73,4792470932007","92,0357704162598","79,5980930328369","105,398488044739","84,1919183731079","83,7856531143189"
"0,216065883636475","102,510952949524","86,3919496536255","95,2858209609985","85,4669332504272","87,054443359375","88,185715675354","85,8669281005859","81,2418699264526","88,4919881820679","85,2231740951538","77,9918193817139","83,535647392273","99,2983818054199","97,1296072006226","94,9420690536499","92,3670291900635","96,242094039917","95,8983421325684","95,0295686721802","92,6545381546021","84,5106601715088","89,6857500076294","74,1292476654053","73,6917495727539","92,2232866287231","79,9793481826782","105,848503112793","84,3794107437134","84,066915512085"
"0,218065738677979","102,754688262939","86,7232084274292","95,7233428955078","85,8731985092163","87,5107049942017","88,6419773101807","86,1231803894043","81,5043687820435","88,9044761657715","85,3856801986694","78,2293081283569","83,7606430053711","99,4296550750732","97,4733591079712","95,3670740127564","92,8045511245728","96,8483448028564","96,354603767395","95,4483270645142","93,3670520782471","84,9669218063355","89,9982452392578","74,335503578186","73,9667654037476","92,4607992172241","80,3730964660645","106,304740905762","84,6294164657593","84,2919111251831"
"0,220065593719482","102,942204475403","86,9231939315796","95,948338508606","86,1981868743897","87,8419637680054","89,0732288360596","86,2669467926025","81,7106246948242","89,2357349395752","85,5919361114502","78,3918142318726","83,9231491088867","99,4858980178833","97,6983785629272","95,7858324050903","93,1232929229736","97,3671197891235","96,7046022415161","95,8295822143555","93,8983201980591","85,3481769561768","90,2232646942139","74,5105028152466","74,0667581558228","92,6545381546021","80,6981086730957","106,64849281311","84,7856760025024","84,4981670379639"
"0,222065925598145","103,098440170288","87,1482133865356","96,2795972824097","86,5356922149658","88,1232261657715","89,4857406616211","86,4481925964356","81,9356203079224","89,5232439041138","85,7106924057007","78,5480737686157","84,0794086456299","99,467134475708","97,9108810424805","96,0733413696289","93,4483051300049","97,8546142578125","97,06711769104","96,0983514785767","94,4045782089233","85,7044458389282","90,4670000076294","74,69801902771","74,2667675018311","92,8545475006104","81,0168743133545","106,967258453369","84,9669218063355","84,6856594085693"
"0,224065780639648","103,142189979553","87,2419595718384","96,4858531951904","86,7794513702393","88,4044647216797","89,7732496261597","86,5294456481934","82,0356369018555","89,7232532501221","85,8231782913208","78,6043167114258","84,123158454895","99,4046449661255","98,0296134948731","96,3358402252197","93,6983108520508","98,2296228408814","97,373366355896","96,3483572006226","94,7608232498169","85,9544277191162","90,56077003479","74,8292684555054","74,3980169296265","92,9170370101929","81,2543630599976","107,211017608643","85,0419282913208","84,77942943573"
"0,226066112518311","103,198456764221","87,3982191085815","96,6421127319336","86,9982004165649","88,6294841766357","90,0545120239258","86,6044521331787","82,1356296539307","89,9357557296753","85,8919382095337","78,6480665206909","84,2419147491455","99,4046449661255","98,210883140564","96,548342704773","93,9233064651489","98,7296342849731","97,679615020752","96,5920925140381","95,167088508606","86,2294435501099","90,6982660293579","75,0230312347412","74,4667530059814","93,0795431137085","81,6168785095215","107,367277145386","85,1106643676758","84,8669290542603"
"0,228065967559814","103,217196464539","87,4482154846191","96,7921018600464","87,1857166290283","88,8169765472412","90,2482509613037","86,6294384002686","82,2418928146362","90,0794982910156","85,9106779098511","78,7230730056763","84,2606544494629","99,410891532898","98,2858657836914","96,6983556747437","94,1108226776123","99,0483999252319","97,8421211242676","96,7545986175537","95,404577255249","86,4419460296631","90,7482624053955","75,1042604446411","74,5480060577393","93,1795597076416","81,8668842315674","107,511019706726","85,1544141769409","84,960675239563"
"0,230065822601318","103,192210197449","87,4919652938843","96,8796014785767","87,3857021331787","88,9857292175293","90,4107570648193","86,7106914520264","82,3168754577637","90,2357578277588","85,8950614929199","78,8418292999268","84,3294143676758","99,3859052658081","98,3296155929565","96,8171119689941","94,2858219146729","99,3796348571777","98,0546236038208","96,9733476638794","95,6170797348022","86,6419553756714","90,8982753753662","75,2042770385742","74,6355056762695","93,2920455932617","82,0668697357178","107,598519325256","85,1669311523438","84,9919319152832"
"0,23206615447998","103,098440170288","87,4794721603394","96,8733549118042","87,4419689178467","89,1169786453247","90,5232667922974","86,7044448852539","82,3606252670288","90,3044939041138","85,8770906925201","78,873085975647","84,2981576919556","99,2421388626099","98,3296155929565","96,8796014785767","94,4670677185059","99,6233940124512","98,1796264648438","97,0233678817749","95,7295894622803","86,7981910705566","90,9107685089111","75,3167867660522","74,6230125427246","93,2982921600342","82,3293924331665","107,623529434204","85,073184967041","85,0419282913208"
"0,234066009521484","103,004693984985","87,4794721603394","96,8733549118042","87,5669717788696","89,2482280731201","90,629506111145","86,6669476032257","82,3981285095215","90,3419971466064","85,854434967041","79,0168285369873","84,360671043396","99,1921424865723","98,3296155929565","96,9671010971069","94,5545673370361","99,8671531677246","98,2483863830566","97,1171140670776","95,8170890808106","86,8419408798218","90,8607721328735","75,410532951355","74,6917724609375","93,379545211792","82,5293779373169","107,592272758484","85,0981712341309","85,0044250488281"
"0,236065864562988","102,860951423645","87,404465675354","96,8608617782593","87,6107215881348","89,316987991333","90,7170057296753","86,6419553756714","82,4356317520142","90,2795076370239","85,8481884002686","78,9793252944946","84,3481540679932","99,0858793258667","98,2858657836914","96,9046115875244","94,6795701980591","99,99840259552","98,3358860015869","97,1045970916748","95,7733392715454","86,9231939315796","90,8545017242432","75,5042791366577","74,6792554855347","93,4607982635498","82,6731443405151","107,548522949219","85,0169181823731","84,9669218063355"
"0,23806619644165","102,698445320129","87,3982191085815","96,7921018600464","87,7732276916504","89,3232345581055","90,7232522964478","86,6106986999512","82,4668884277344","90,3170108795166","85,8669281005859","79,0043354034424","84,2794179916382","99,0233898162842","98,2421159744263","97,0108509063721","94,7608232498169","100,242161750793","98,3171224594116","97,1155405044556","95,8733320236206","86,98570728302","90,8076405525208","75,4980325698853","74,75426197052","93,4983015060425","82,8731298446655","107,448506355286","84,9419116973877","85,0231647491455"
"0,240066051483154","102,504682540894","87,2294664382935","96,6171026229858","87,7607107162476","89,3857479095459","90,7795190811157","86,4232063293457","82,3606252670288","90,1732444763184","85,7731819152832","78,9480924606323","84,2169046401978","98,8421440124512","98,0733633041382","96,8608617782593","94,6795701980591","100,285911560059","98,3171224594116","97,1026480197907","95,7983493804932","86,98570728302","90,7795190811157","75,5292892456055","74,685525894165","93,4795618057251","83,0106496810913","107,273507118225","84,7981691360474","84,9294185638428"
"0,242066383361816","102,342200279236","87,1294498443604","96,5296030044556","87,7544701099396","89,4044876098633","90,7857656478882","86,3356828689575","82,3231220245361","90,1420116424561","85,8169317245483","78,9168357849121","84,2419147491455","98,7296342849731","97,9671239852905","96,8358516693115","94,7608232498169","100,429654121399","98,2171297073364","97,0983505249023","95,7858324050903","86,98570728302","90,7357692718506","75,6667852401733","74,8417615890503","93,5045480728149","83,2418918609619","107,079768180847","84,6919298171997","84,8919153213501"
"0,24406623840332","102,09219455719","86,98570728302","96,3608503341675","87,7419710159302","89,3732309341431","90,7420158386231","86,2044334411621","82,2606325149536","90,029501914978","85,6919288635254","78,9043188095093","84,1356515884399","98,5858917236328","97,8171110153198","96,7358589172363","94,7233200073242","100,435900688171","98,2046365737915","97,0921039581299","95,64208984375","86,9419574737549","90,6795024871826","75,6355285644531","74,9417781829834","93,5545444488525","83,3919048309326","106,823515892029","84,5669269561768","84,7294092178345"
"0,246066093444824","101,810932159424","86,9231939315796","96,1608409881592","87,7419710159302","89,3482446670532","90,7607555389404","86,0481977462769","82,2731256484985","89,8982524871826","85,6669425964356","78,8918256759644","84,1731548309326","98,4983682632446","97,735857963562","96,6483592987061","94,7670698165894","100,431221723557","98,1358766555786","96,9796180725098","95,5858469009399","86,9107007980347","90,5670166015625","75,6917715072632","74,9542713165283","93,5670614242554","83,5294008255005","106,673502922058","84,3981742858887","84,6981763839722"
"0,248066425323486","101,542186737061","86,7294549942017","95,9295988082886","87,71071434021","89,2544984817505","90,6607627868652","85,8481884002686","82,2043895721436","89,7107362747192","85,6106758117676","78,8043260574341","84,0419054031372","98,3108758926392","97,5046157836914","96,479606628418","94,6795701980591","100,410914421082","97,9608774185181","96,9108581542969","95,4170942306519","86,8232011795044","90,4545068740845","75,7167816162109","74,8980224132538","93,5795545578003","83,6293935775757","106,38599395752","84,2231512069702","84,5856666564941"
